(141, 874)
(941, 194)
(65, 699)
(606, -832)
(-907, 873)
(983, 320)
(-531, -723)
(767, -12)
(816, 24)
(446, 3)
(-385, -98)
(67, 432)
(481, 805)
(-448, -922)
(-932, 190)
(294, -878)
(-594, 621)
(-589, -762)
(-652, 822)
(-454, 738)
(394, 279)
(-651, -116)
(636, -580)
(910, 346)
(-186, -346)
(329, 989)
(-460, 177)
(316, -349)
(-340, -705)
(-722, 391)
(-625, -716)
(-315, -197)
(-693, -703)
(-305, -587)
(-42, 680)
(-39, -59)
(-796, -798)
(384, -758)
(370, -820)
(-872, -867)
(-789, -767)
(665, 972)
(688, 512)
(829, -125)
(829, -361)
(911, 727)
(-866, 298)
(-338, -185)
(-974, -543)
(-234, -224)
(-359, 531)
(-219, 865)
(-91, 452)
(-103, 55)
(-692, 567)
(-113, -633)
(948, 560)
(629, 19)
(-295, 199)
(218, -531)
(997, -412)
(312, 219)
(531, 822)
(-366, 394)
(-185, 485)
(-222, 532)
(574, -754)
(-594, 738)
(-653, -36)
(734, -537)
(-527, -801)
(804, -510)
(-545, 760)
(-553, 416)
(239, 45)
(87, -84)
(-647, 318)
(564, 359)
(-971, 763)
(-998, 987)
(459, -793)
(437, 798)
(-864, -269)
(-619, -502)
(895, -972)
(-222, -529)
(680, -652)
(954, 563)
(361, 132)
(20, -326)
(-31, -968)
(-30, 630)
(608, -86)
(221, 636)
(-983, 640)
(719, -305)
(-763, 986)
(-130, 860)
(186, 838)
(581, -131)
(-943, -986)
(-561, 834)
(-569, -524)
(-319, -33)
(-287, 506)
(-957, 42)
(128, -512)
(755, 285)
(832, -659)
(48, -332)
(-39, 373)
(-657, 225)
(391, -668)
(991, 931)
(-163, -213)
(896, -71)
(553, 607)
(-352, -558)
(317, 283)
(-102, -406)
(-314, 98)
(-381, 516)
(-470, 750)
(623, 634)
(-209, 932)
(267, 839)
(-945, 574)
(-403, -666)
(-920, 3)
(-625, 417)
(735, -926)
(403, 186)
(-95, -473)
(354, -795)
(-79, -759)
(-100, 553)
(792, 857)
(384, -653)
(-906, -669)
(-525, 832)
(-213, -645)
(303, 430)
(367, 337)
(-577, 776)
(851, -394)
(-377, -331)
(-171, -106)
(-940, -852)
(-473, 765)
(518, -564)
(-785, -361)
(-334, 358)
(599, 326)
(-875, -946)
(870, -415)
(-134, 258)
(991, -897)
(-977, 258)
(498, -469)
(-461, -247)
(-404, 705)
(235, 247)
(651, 53)
(876, -603)
(310, -694)
(-397, 737)
(460, 123)
(-332, 632)
(943, -9)
(895, -70)
(-436, 876)
(433, -162)
(-714, 464)
(-514, 808)
(722, -411)
(-503, -143)
(20, -578)
(974, -318)
(87, 388)
(602, 159)
(713, -637)
(-429, -613)
(610, 736)
(176, -699)
(-364, 135)
(636, 54)
(564, -761)
(-167, -133)
(606, 4)
(184, 869)
(-354, 801)
(238, 523)
(598, -459)
(742, 730)
(-343, -323)
(906, 377)
(351, 100)
(-619, 219)
(-790, -537)
(-934, -706)
(684, -807)
(298, -199)
(464, -447)
(-832, 332)
(-234, -456)
(786, -332)
(354, 103)
(-850, 972)
(-957, -889)
(-59, -865)
(-711, 60)
(58, 286)
(78, -137)
(-26, 12)
(795, -733)
(128, -265)
(998, -396)
(458, 851)
(92, 198)
(921, -268)
(-192, -362)
(383, -493)
(59, -629)
(-376, 658)
(268, -449)
(-649, -109)
(-409, 955)
(111, -518)
(581, 910)
(-224, -628)
(-204, -370)
(-131, -353)
(-394, 168)
(437, -300)
(33, 230)
(386, 402)
(-164, -446)
(233, 893)
(255, 209)
(-889, 220)
(846, -749)
(-509, -3)
(631, -530)
(-417, -506)
(-536, 637)
(687, -880)
(-68, 601)
(822, 145)
(-632, 893)
(921, -335)
(656, -958)
(-402, 334)
(-649, -251)
(-998, 179)
(-634, -760)
(-321, 924)
(-25, -322)
(493, -280)
(-791, -677)
(638, 859)
(838, -692)
(578, -828)
(117, -672)
(-648, -866)
(-813, 354)
(-919, -598)
(638, 529)
(-230, -496)
(-905, 849)
(511, -308)
(-105, -100)
(-934, 613)
(942, -22)
(470, 353)
(636, 256)
(765, 693)
(-591, 283)
(281, -72)
(859, -894)
(-37, 506)
(723, -455)
(189, -92)
(-10, -241)
(219, 685)
(384, -869)
(-19, 375)
(79, 726)
(243, 153)
(-916, 82)
(385, 477)
(-995, -49)
(968, 762)
(-939, 745)
(-911, 153)
(-840, 912)
(105, -162)
(-395, 232)
(-260, 36)
(-417, 133)
(-201, 779)
(946, 494)
(774, 916)
(33, 149)
(-534, 382)
(250, 305)
(-580, 717)
(-30, 447)
(437, 56)
(-48, 933)
(745, -632)
(-87, -548)
(-520, 591)
(-855, -193)
(71, 501)
(-829, -942)
(834, 633)
(-738, 946)
(-362, -616)
(407, -217)
(835, -445)
(-232, -547)
(846, -993)
(19, -943)
(-263, -139)
(96, -134)
(-61, 727)
(-192, -302)
(-152, 802)
(551, 642)
(-522, 393)
(-80, 104)
(-449, -636)
(-598, -426)
(453, -633)
(-469, 218)
(-654, -706)
(-98, -574)
(389, 346)
(252, -220)
(488, -669)
(-547, -428)
(-698, 406)
(-270, -70)
(-665, 288)
(-363, -60)
(-162, 184)
(-568, -320)
(-993, -821)
(362, 31)
(473, 601)
(-932, -690)
(456, -967)
(-178, 320)
(-894, -944)
(652, -778)
(-456, -442)
(515, -181)
(898, -511)
(-342, -722)
(-762, 337)
(40, 91)
(725, -759)
(-732, 192)
(525, 703)
(-95, 507)
(-927, 113)
(165, 974)
(132, 965)
(60, 34)
(745, -451)
(866, -993)
(-322, 149)
(-603, -657)
(221, 350)
(68, -237)
(-665, -91)
(930, -473)
(33, -169)
(978, -288)
(-377, 791)
(894, 214)
(989, -155)
(100, 469)
(-589, -508)
(-523, 369)
(-379, -421)
(-524, 698)
(761, 295)
(-576, -426)
(687, -462)
(-169, 834)
(-312, 334)
(-775, 71)
(-910, -364)
(620, 147)
(447, 861)
(135, 359)
(65, 799)
(-563, 198)
(-544, -832)
(725, -366)
(984, 5)
(-224, -791)
(-552, 343)
(-785, 867)
(629, -836)
(615, 415)
(949, 506)
(301, 794)
(282, 759)
(-207, -100)
(701, -290)
(-288, -375)
(-504, -333)
(-326, -10)
(-886, -847)
(209, -250)
(-114, -947)
(49, 725)
(-647, -130)
(-722, -772)
(791, 783)
(-216, 443)
(-828, 581)
(-791, 366)
(-830, -763)
(-843, -963)
(-916, 838)
(824, 152)
(575, -37)
(-608, -101)
(969, 151)
(552, -148)
(551, -929)
(339, -888)
(-265, 256)
(-910, -452)
(322, -220)
(-201, 909)
(-886, 178)
(382, -86)
(-891, -955)
(459, 957)
(-788, 269)
(127, 10)
(-69, -335)
(907, -510)
(-96, -134)
(-446, 393)
(244, -207)
(-273, 840)
(681, -249)
(693, -677)
(-728, 256)
(121, 399)
(45, -928)
(-144, 369)
(368, 614)
(-940, 553)
(58, 877)
(567, 182)
(-720, -657)
(-577, -370)
(153, 943)
(-341, -252)
(-357, 95)
(111, 394)
(783, -945)
(773, 891)
(-419, 412)
(-393, -864)
(52, 391)
(-26, 325)
(-251, -167)
(961, 882)
(882, -797)
(721, 40)
(-336, 797)
(677, 781)
(858, -578)
(-82, -681)
(-298, 259)
(475, 193)
(-676, -617)
(-742, 155)
(581, 431)
(-588, 519)
(849, 318)
(606, 390)
(703, -435)
(325, 327)
(660, 781)
(635, -673)
(199, 192)
(-908, -208)
(130, -325)
(446, -867)
(-972, 730)
(-331, -998)
(956, -957)
(395, -186)
(982, 866)
(390, -833)
(-918, 283)
(858, 41)
(-44, -349)
(-495, 268)
(15, -40)
(160, 629)
(-684, -308)
(428, -814)
(-398, -135)
(-607, -47)
(-258, -625)
(-319, 854)
(884, 505)
(347, -910)
(-628, -474)
(996, -543)
(133, -336)
(-714, 974)
(621, -574)
(-429, -758)
(-345, 224)
(-210, 360)
(508, -406)
(934, 956)
(-517, -115)
(401, -125)
(-145, -755)
(-584, 461)
(549, -27)
(-723, -43)
(-791, 855)
(-317, 568)
(431, 982)
(609, 964)
(-178, 723)
(-670, -385)
(-703, -984)
(3, 239)
(569, 963)
(993, 850)
(122, -193)
(569, -563)
(134, 835)
(967, -867)
(-196, -539)
(-65, -128)
(313, -176)
(-197, 19)
(256, -401)
(923, 210)
(809, -615)
(857, 745)
(-897, -939)
(-906, -734)
(347, 768)
(-723, -832)
(59, 832)
(915, -783)
(-531, 841)
(397, -810)
(-398, -641)
(747, 998)
(865, 310)
(-990, -289)
(-953, -85)
(-590, 196)
(-417, -723)
(-483, 646)
(-388, 186)
(-482, 202)
(-22, -482)
(-604, 50)
(582, 736)
(-659, -59)
(747, -579)
(-995, 885)
(-825, -488)
(-595, -60)
(-104, -16)
(-841, 471)
(-792, 66)
(556, -959)
(8, 793)
(492, 159)
(169, -355)
(723, 548)
(638, -608)
(-950, -733)
(787, -186)
(94, -915)
(-782, -43)
(-890, -188)
(-286, 787)
(949, -36)
(287, -307)
(705, -912)
(414, -878)
(860, -647)
(-564, -135)
(-194, -385)
(-143, 938)
(491, 24)
(784, 877)
(-326, 513)
(-870, -668)
(-271, -22)
(-636, -689)
(323, 829)
(554, -850)
(363, -263)
(257, -651)
(-396, -143)
(418, 782)
(50, 583)
(824, -523)
(-151, -2)
(932, -863)
(778, 544)
(896, -96)
(595, 194)
(-511, 472)
(-427, -595)
(271, 589)
(322, 467)
(-148, 233)
(-344, 544)
(-640, 309)
(715, 619)
(359, -429)
(791, -122)
(-649, -331)
(-595, 620)
(750, 704)
(45, 701)
(727, -521)
(-320, 723)
(-285, -221)
(687, -288)
(-506, 395)
(126, -146)
(-228, 409)
(-547, 25)
(980, 263)
(-301, -695)
(567, -459)
(904, -566)
(-458, 53)
(176, -724)
(201, -183)
(102, 738)
(-960, -178)
(484, 306)
(693, -891)
(-672, -589)
(-572, 599)
(-125, 125)
(166, 367)
(-917, 400)
(-676, 618)
(-580, 972)
(870, -536)
(77, 350)
(882, 817)
(-195, 919)
(643, -809)
(-557, 32)
(-143, 999)
(-96, -762)
(-103, 77)
(914, 277)
(181, 587)
(-899, 339)
(752, -821)
(-834, -802)
(915, 383)
(844, -654)
(-598, 533)
(-928, 984)
(-62, 239)
(-593, 822)
(-672, -600)
(-914, -928)
(-796, 55)
(327, 688)
(-554, -999)
(486, 961)
(934, 28)
(-496, -103)
(-200, 875)
(701, 483)
(589, 552)
(442, 867)
(-93, 556)
(-552, -199)
(979, 694)
(-410, 241)
(-661, 699)
(909, -68)
(351, 656)
(281, -2)
(661, 353)
(-330, -916)
(-179, 133)
(232, -542)
(-687, -484)
(654, 588)
(-12, 990)
(88, -777)
(-453, 655)
(-234, 732)
(-908, -835)
(981, 589)
(18, -653)
(488, -741)
(-443, -786)
(-414, 465)
(-877, 706)
(142, -152)
(289, -590)
(-351, 351)
(706, 765)
(46, 341)
(552, -181)
(-540, 397)
(-789, 464)
(305, -976)
(-198, 254)
(-748, 95)
(-101, 428)
(436, -258)
(318, -470)
(-996, -359)
(229, -822)
(-414, -865)
(-27, -70)
(-384, 497)
(991, -42)
(542, -211)
(-985, -698)
(940, 203)
(316, -176)
(274, -404)
(-804, -311)
(646, 973)
(141, -825)
(241, 98)
(107, -76)
(389, 117)
(-754, 383)
(165, -888)
(62, 82)
(263, 821)
(-544, 680)
(-465, -566)
(-599, 224)
(-983, 332)
(121, 981)
(-473, -110)
(535, 336)
(2, -912)
(458, 792)
(600, -457)
(-381, 872)
(-662, 816)
(-129, -126)
(-523, 336)
(-829, -165)
(-731, 167)
(848, -166)
(-260, -42)
(-487, 785)
(184, 890)
(-473, -714)
(773, -773)
(-624, 706)
(-722, 119)
(-450, 774)
(265, 780)
(517, -860)
(340, 787)
(-711, 97)
(20, 355)
(-295, 498)
(-368, 720)
(-947, -786)
(-723, 449)
(-66, -23)
(-660, -560)
(-614, 387)
(290, 657)
(-806, -29)
(582, 232)
(36, -268)
(-627, -531)
(-327, 417)
(430, -508)
(-278, 830)
(-845, 812)
(735, 979)
(-54, -87)
(-718, -422)
(259, -866)
(-485, -529)
(691, 541)
(-690, -67)
(-863, -682)
(-505, -536)
(-310, -762)
(-114, 715)
(-715, 209)
(-82, 455)
(-667, -401)
(496, 137)
(-430, -951)
(-637, 543)
(-822, 854)
(747, -780)
(-116, 605)
(-629, 5)
(-852, -208)
(974, -236)
(872, -716)
(443, 699)
(80, 263)
(351, -969)
(931, -982)
(-724, 697)
(123, 273)
(589, -187)
(240, 213)
(589, 76)
(-55, -770)
(-155, -957)
(18, -450)
(-623, 264)
(230, 372)
(-74, 614)
(-245, 922)
(-29, -127)
(-553, -85)
(396, 568)
(-362, 308)
(721, 417)
(365, 966)
(-308, -671)
(-105, -146)
(-314, -159)
(282, 733)
(-158, 129)
(-713, 976)
(-838, 268)
(463, 79)
(-111, -695)
(-528, 744)
(-594, 880)
(739, 947)
(-369, 620)
(475, 365)
(408, -648)
(-230, -291)
(-234, 282)
(977, -967)
(-935, -260)
(-73, 972)
(-950, -188)
(-340, 943)
(-401, -746)
(282, 875)
(-427, 446)
(339, -240)
(-414, 820)
(-325, -575)
(-257, -792)
(87, -668)
(429, 837)
(345, -97)
(-905, -658)
(105, -75)
(-354, 72)
(-912, -113)
(-486, 253)
(-456, -208)
(805, 67)
(-572, 924)
(-21, 629)
(-979, 334)
(-521, 6)
(773, 395)
(427, 898)
(-964, -323)
(48, -557)
(-956, -390)
(847, -302)
(-960, -80)
(724, 795)
(-275, 668)
(188, -491)
(-635, -131)
(630, 34)
(852, -868)
(204, -872)
(739, -464)
(-697, 480)
(-123, 47)
(-180, -868)
(635, -816)
(-549, -893)
(913, -656)
(128, -993)
(147, 229)
(344, -717)
(-680, -829)
(622, -893)
(-341, -239)
(-345, 361)
(-886, 192)
(-248, -906)
(-9, 993)
(143, -985)
(-822, 380)
(-573, -960)
(289, 422)
(-13, -232)
(750, 359)
(-461, -160)
(355, 987)
(163, 589)
(-844, -167)
(-862, 115)
(-341, -985)
(684, 7)
(-718, 122)
(-663, -746)
(-244, -753)
(73, 631)
(744, 371)
(-441, 770)
(-666, 727)
(913, 504)
(-754, -553)
(-768, 629)
(-376, 855)
(826, 200)
(-908, 87)
(-483, -284)
(386, -624)
(738, 76)
(335, 307)
(189, 108)
(-788, 606)
(774, 601)
(543, -360)
(-737, -692)
(-629, 682)
(638, -833)
(-358, 223)
(-529, -886)
(-95, -873)
(-171, -697)
(836, -720)
(178, 277)
(231, 509)
(-449, 700)
(-937, 38)
(-136, 624)
(-50, 498)
(653, 963)
(968, 614)
(751, 799)
(-896, -908)
(469, 514)
(874, 915)
(-319, 294)
(603, 328)
(-106, 541)
(-277, 88)
(-140, 927)
(-951, 231)
(562, 420)
(463, -442)
(551, -560)
(682, -676)
(461, -472)
(-136, -802)
(332, -630)
(-317, 467)
(852, 844)
(-771, 663)
(11, 869)
(543, -676)
(-167, 270)
(989, 433)
(-198, -376)
(742, -763)
(411, 78)
(646, -402)
(-127, 557)
(459, 813)
(-586, -608)
(52, -65)
(-152, 453)
(538, 996)
(118, -866)
(491, 302)
(-612, 189)
(429, 919)
(-79, -673)
(547, -104)
(429, -273)
(350, 330)
(932, -806)
(234, -581)
(199, -463)
(381, 875)
(-188, 944)
(-643, -326)
(601, 606)
(-285, -971)
(-273, 671)
(594, -346)
(75, -296)
(-192, -35)
(-239, 281)
(263, 638)
(529, -925)
(-362, 150)
(-353, 857)
(259, -644)
(449, 204)
(-192, 951)
(157, 375)
(-872, -260)
(-214, -164)
(719, 51)
(12, -811)
(769, -675)
(726, 908)
(537, -39)
(658, -802)
(-271, 813)
(938, -451)
(-815, -598)
(760, -895)
(566, -145)
(400, -167)
(-920, -128)
(772, 690)
(-731, 594)
(-577, 422)
(-153, 168)
(423, -496)
(-799, 990)
(-57, -213)
(737, 156)
(484, -101)
(541, 481)
(717, -844)
(967, -418)
(653, 813)
(713, -982)
(-505, 859)
(721, 210)
(-79, -783)
(-237, -997)
(-211, 237)
(31, 78)
(272, 647)
(-829, 185)
(334, -232)
(-734, -842)
(-948, 721)
(-927, 31)
(-159, 589)
(-549, 212)
(-122, 77)
(-629, 639)
(145, -938)
(-842, -868)
(430, -384)
(694, -295)
(-652, 567)
(-830, -446)
(-25, -502)
(-289, -400)
(-932, -836)
(673, -970)
(-22, -224)
(-247, -908)
(374, 310)
(-818, 560)
(-347, -902)
(222, 752)
(-459, 275)
(933, -249)
(802, 389)
(776, -427)
(-814, 439)
(973, 419)
(798, 925)
(758, 869)
(931, -877)
(670, -99)
(-943, 708)
(838, -50)
(154, 115)
(867, -125)
(853, -434)
(364, 663)
(-44, -428)
(-587, 983)
(839, -109)
(379, 286)
(-61, -561)
(293, 29)
(-898, 415)
(795, 860)
(-112, 72)
(84, -938)
(-873, 958)
(689, -535)
(973, -789)
(-35, 114)
(-492, 549)
(-793, 500)
(-443, 972)
(6, -100)
(-241, -162)
(-950, -512)
(-775, -965)
(969, -751)
(-917, -791)
(-990, 468)
(-868, 671)
(-669, 577)
(-556, 521)
(548, -515)
(-740, 783)
(-224, -831)
(796, 873)
(-121, -752)
(-296, -366)
(-127, 581)
(819, -683)
(-457, 462)
(-421, 401)
(159, 930)
(22, -61)
(-59, -95)
(-355, -749)
(-630, -620)
(-456, -794)
(-189, -234)
(-739, -926)
(-971, 595)
(-467, 7)
(-882, -707)
(765, 553)
(140, -533)
(431, -702)
(342, 288)
(881, 738)
(-817, 890)
(24, 760)
(631, 490)
(-746, -229)
(-829, -117)
(-382, 393)
(-194, -618)
(724, 948)
(-32, -157)
(-824, -548)
(-320, -539)
(417, -241)
(611, -783)
(-220, -359)
(686, 515)
(-712, 94)
(856, -607)
(265, -12)
(274, 942)
(189, 257)
(-323, -921)
(-623, -700)
(67, 646)
(-925, -30)
(939, 983)
(-694, 620)
(-763, 560)
(453, 14)
(982, -943)
(946, 606)
(97, 326)
(669, 692)
(-670, -877)
(-264, -769)
(368, 170)
(-864, -244)
(266, 142)
(-574, -266)
(-892, -474)
(107, 974)
(-517, -65)
(-367, -774)
(-225, -576)
(94, -991)
(553, -364)
(-476, 866)
(402, 200)
(533, 748)
(429, -331)
(484, -973)
(-636, 564)
(-204, -224)
(-287, 534)
(-874, -642)
(-298, 558)
(-847, -862)
(-81, 200)
(482, 165)
(-502, -554)
(-213, 60)
(442, 381)
(-262, 12)
(262, 83)
(462, 791)
(488, 499)
(-637, 976)
(-183, -215)
(-56, 241)
(-344, 608)
(971, -554)
(652, 262)
(776, -447)
(-568, -917)
(-210, 901)
(-774, -372)
(-480, -693)
(297, -654)
(66, -433)
(194, 51)
(-957, 494)
(-307, 439)
(269, 379)
(38, -942)
(980, -68)
(556, 711)
(-547, -854)
(-929, -938)
(946, -703)
(665, 426)
(604, -648)
(-705, 118)
(-378, -589)
(-492, -430)
(-645, 493)
(97, -522)
(-702, -15)
(-87, -347)
(893, -634)
(241, -37)
(-10, -560)
(161, 785)
(428, 236)
(-847, -302)
(-279, 8)
(803, -166)
(-933, 274)
(962, 247)
(74, -248)
(921, -72)
(-558, -799)
(-719, 700)
(617, -322)
(-954, 120)
(-42, 539)
(-804, -276)
(301, 606)
(469, 477)
(994, 389)
(-549, 143)
(431, 957)
(-838, 406)
(919, 145)
(298, -920)
(314, -876)
(-949, 487)
(273, 63)
(986, -817)
(-808, 593)
(-150, 616)
(968, -901)
(-622, -1000)
(540, 477)
(-811, -263)
(-149, 928)
(653, -977)
(-641, 616)
(-723, 962)
(488, 549)
(594, 447)
(-455, 932)
(795, 355)
(-478, 419)
(-584, 187)
(943, -825)
(-718, 185)
(450, -513)
(619, 180)
(185, -256)
(-291, -79)
(175, -913)
(-145, -476)
(-77, 735)
(-510, 769)
(186, 66)
(-739, 489)
(-462, 895)
(645, 40)
(710, 88)
(-747, -67)
(954, 620)
(342, 128)
(698, 514)
(257, 168)
(-371, -303)
(-447, -601)
(988, 773)
(-662, -182)
(-644, 912)
(39, 775)
(502, 649)
(-774, -300)
(-57, -765)
(398, 298)
(-176, -621)
(-305, -730)
(-597, 697)
(402, 470)
(-982, 998)
(-213, -320)
(730, -332)
(-653, -344)
(-978, -176)
(-157, -27)
(-111, -334)
(643, -666)
(494, 514)
(838, -537)
(94, -620)
(-626, -507)
(437, -401)
(972, -161)
(-5, 66)
(50, 950)
(-529, -100)
(9, -969)
(-127, 980)
(280, -106)
(-906, -233)
(346, -630)
(434, 7)
(592, 434)
(788, -475)
(266, -903)
(-687, -840)
(-875, -557)
(-674, 61)
(-626, 742)
(892, -892)
(426, 489)
(-880, 956)
(685, 427)
(-478, -606)
(71, 138)
(971, 82)
(335, 621)
(760, -488)
(-666, 427)
(-932, -924)
(396, -606)
(-278, 503)
(648, -220)
(591, -400)
(779, -297)
(146, -761)
(-940, -824)
(770, -185)
(681, 756)
(281, 55)
(-574, 840)
(742, 959)
(582, -18)
(183, 896)
(-433, -742)
(72, 476)
(239, 661)
(-456, -366)
(102, 801)
(277, 577)
(674, 741)
(-372, 738)
(209, 744)
(216, -332)
(622, 880)
(-554, 941)
(-994, 979)
(686, 556)
(423, 272)
(742, -919)
(817, 191)
(86, -164)
(825, -737)
(915, -230)
(-985, 819)
(-513, -611)
(686, 327)
(-536, -933)
(-304, -452)
(-18, -608)
(44, -575)
(66, 810)
(887, 667)
(-360, 764)
(-471, 287)
(879, 774)
(-462, 42)
(-63, -548)
(-396, 659)
(185, 320)
(-998, 21)
(10, -518)
(-399, 61)
(963, -307)
(248, 43)
(-427, 174)
(-961, -928)
(498, -356)
(523, 253)
(-132, -539)
(184, 716)
(-372, 535)
(-310, -99)
(491, -308)
(-650, 950)
(731, 581)
(972, 818)
(431, 859)
(895, -172)
(50, -589)
(-666, 764)
(210, 656)
(411, -651)
(462, -397)
(-788, -73)
(435, -722)
(61, 559)
(-711, -651)
(-167, 368)
(639, -624)
(-442, 914)
(257, -67)
(849, 703)
(757, 89)
(755, -531)
(-803, 168)
(-499, 805)
(84, 561)
(323, -79)
(-400, 466)
(-947, -182)
(-931, 850)
(-506, 41)
(615, -298)
(713, -726)
(-199, 666)
(347, 549)
(606, 542)
(-222, -402)
(-468, 820)
(607, 948)
(-143, -619)
(-785, 795)
(89, 834)
(-553, 380)
(531, -420)
(415, 607)
(534, 587)
(-743, 29)
(489, -849)
(-651, -84)
(914, 447)
(857, 116)
(64, 551)
(841, -288)
(-541, 784)
(141, -987)
(-608, 762)
(194, 380)
(77, 274)
(619, 538)
(410, 310)
(-104, 620)
(-500, 922)
(838, -52)
(112, 393)
(-379, -218)
(-74, 217)
(153, -323)
(166, -220)
(268, -106)
(-485, -690)
(835, 369)
(507, -360)
(-746, 196)
(-405, 668)
(982, -780)
(981, 982)
(788, -559)
(-89, -918)
(-788, 195)
(-324, -155)
(-641, -221)
(-206, 462)
(623, -861)
(-994, -75)
(-848, 486)
(-423, -668)
(-16, -662)
(-820, 786)
(637, 354)
(-869, 430)
(643, -451)
(-864, 335)
(40, 10)
(853, 339)
(122, -942)
(-447, 710)
(-68, -35)
(975, -446)
(-121, 791)
(-961, -749)
(-338, 676)
(-465, -99)
(-779, 27)
(-902, 727)
(857, -585)
(-141, 729)
(-179, 741)
(-27, -538)
(-284, -774)
(924, -227)
(-152, 131)
(-25, 549)
(331, -226)
(421, -878)
(-841, 349)
(-607, -204)
(-247, 353)
(911, -806)
(-457, 995)
(582, 579)
(33, -132)
(-116, 130)
(496, 397)
(348, 264)
(966, -945)
(-897, 532)
(-511, 230)
(-786, -641)
(-236, 745)
(-927, -52)
(224, 495)
(669, -941)
(383, 459)
(984, 21)
(841, 418)
(23, -639)
(-270, 112)
(981, -274)
(561, -709)
(938, 393)
(482, 129)
(121, 595)
(-269, -192)
(261, 138)
(736, -246)
(-144, 345)
(760, 919)
(255, 205)
(-780, -158)
(-596, -162)
(-80, -245)
(-187, -179)
(-705, 929)
(-153, 773)
(473, 663)
(790, 701)
(-533, -149)
(327, 23)
(129, -127)
(17, -35)
(645, 736)
(172, -956)
(282, 858)
(126, 760)
(863, 613)
(-689, -743)
(-975, -83)
(777, 757)
(694, 467)
(-162, 824)
(401, 9)
(386, -815)
(-910, -998)
(60, 728)
(878, -600)
(963, -436)
(-137, 922)
(894, 581)
(528, 140)
(-844, -194)
(-452, -5)
(959, -947)
(872, -75)
(-898, -159)
(-146, -283)
(-781, 364)
(-122, -628)
(-807, -563)
(456, 837)
(515, 728)
(-909, -747)
(-648, -617)
(328, -442)
(-139, -824)
(364, 723)
(-78, -318)
(362, 680)
(-170, -324)
(165, 87)
(-228, 939)
(496, 493)
(-97, -51)
(-47, 136)
(-278, -408)
(-933, 697)
(-884, 906)
(-426, 596)
(-119, 163)
(630, -858)
(-127, -876)
(-819, 736)
(8, 178)
(961, -321)
(-746, -739)
(-372, -345)
(498, -66)
(476, -94)
(697, -167)
(-164, 311)
(87, -229)
(-218, 104)
(-618, 275)
(99, -187)
(882, 11)
(-401, -853)
(-817, -324)
(800, -979)
(-181, -765)
(-224, -319)
(-468, 133)
(527, 995)
(150, -949)
(622, -651)
(-950, 109)
(57, 330)
(-943, 32)
(283, -627)
(-702, -271)
(-817, -81)
(-4, -28)
(395, 253)
(493, 424)
(-132, 173)
(880, 139)
(730, 900)
(-451, -175)
(-302, 252)
(-312, -326)
(71, -29)
(-710, -659)
(107, -663)
(-385, 815)
(-961, 710)
(181, 314)
(359, 481)
(360, 102)
(-906, -927)
(445, -812)
(760, 82)
(647, -778)
(450, -566)
(900, 582)
(-932, 518)
(-406, -328)
(109, 655)
(-627, -301)
(594, -22)
(-983, -108)
(-238, -185)
(55, -23)
(958, 30)
(-715, 38)
(-225, -619)
(-379, 399)
(980, -27)
(-188, 56)
(-20, 115)
(502, -628)
(-315, -505)
(-196, -780)
(506, 501)
(128, 596)
(-107, -308)
(-656, -189)
(380, -9)
(-486, 833)
(-624, 982)
(-560, 75)
(110, -155)
(-970, -18)
(-938, 949)
(112, 152)
(992, -137)
(-280, 394)
(243, -337)
(140, -876)
(357, -201)
(997, 820)
(-705, 504)
(562, -154)
(491, 742)
(95, 921)
(858, -952)
(532, 732)
(-549, 251)
(-891, 746)
(966, -970)
(630, 159)
(504, -457)
(-20, 92)
(102, 945)
(-760, -363)
(-581, -487)
(281, -832)
(658, -685)
(77, 441)
(-669, 877)
(-854, 466)
(-235, -846)
(-512, 831)
(-584, 231)
(-789, 263)
(984, 692)
(610, -444)
(85, 313)
(894, 662)
(821, -125)
(-8, -211)
(-55, -745)
(-115, -416)
(558, 690)
(794, 163)
(236, 119)
(-805, 637)
(357, -144)
(-860, 62)
(983, 498)
(-396, -742)
(-862, 914)
(755, 854)
(-423, 481)
(873, 62)
(178, -740)
(-537, -797)
(-971, -235)
(563, 794)
(936, 154)
(-332, -859)
(-397, -800)
(-181, 808)
(64, 257)
(-601, 62)
(68, 565)
(-37, 489)
(-919, -285)
(-961, 293)
(-700, 859)
(252, 522)
(698, 350)
(-666, 420)
(-561, -109)
(-340, 436)
(255, -20)
(770, -977)
(354, 473)
(14, 317)
(-740, -580)
(945, -17)
(-376, 983)
(362, 133)
(494, -806)
(-985, -964)
(769, 613)
(905, -447)
(676, -497)
(826, -278)
(954, 66)
(-645, -302)
(-856, -520)
(833, -586)
(-99, -992)
(-939, 727)
(-457, 288)
(-597, 567)
(220, 62)
(773, -324)
(-8, -925)
(615, 869)
(-94, -379)
(366, -541)
(-294, -651)
(139, 453)
(206, 285)
(-592, 456)
(552, -202)
(-684, 830)
(604, 203)
(-98, 584)
(509, 96)
(28, 715)
(-867, -896)
(-943, 288)
(520, 743)
(-537, 398)
(753, -676)
(447, -657)
(703, 459)
(378, 839)
(-985, 589)
(405, 900)
(395, -803)
(959, 141)
(740, -120)
(-999, 677)
(-976, -709)
(883, 561)
(-64, 130)
(-542, -283)
(-744, -211)
(678, -255)
(-315, 78)
